Name,Year,Latitude,Longitude,Country
 Universidad Dr. Jose Matias Delgado,1977,13.6803865,-89.2547389,SV
 Universidad Interamericana,1977,27.9293644,-110.908725,MX
 Universidad Lasallista Benavente S.C.,1977,20.5354978,-100.8024732,MX
 Universidad Nacional Experimental de los Llanos Centrales,1977,9.3299652,-65.3343194,VE
 Universidad Nacional Experimental Francisco de Miranda,1977,11.412496,-69.676453,VE
 Universidad Nacional Santiago Antúnez de Mayolo,1977,-9.5212334,-77.5287365,PE
 Universidad Regional del Sureste A.C.,1977,17.0471065,-96.7281833,MX
 Universitas Tridharma Balikpapan,1977,-1.2188094,116.8439653,ID
 Universitas Tridinanti Palembang,1977,-2.9711298,104.7463778,ID
 Universitas Yudharta Pasuruan,1977,-7.7593853,112.7300356,ID
 Université de Batna 2,1977,35.6346757,6.2774298,DZ
 Université de Douala,1977,4.0558562,9.7342639,CM
 Université de Fianarantsoa,1977,-21.4644509,47.1091629,MG
 Université de Mahajanga,1977,-15.72359,46.3117356,MG
 Université de Toamasina,1977,-18.1337827,49.3770996,MG
 Université de Toliara,1977,-23.3292341,43.698675,MG
 Université du Maine,1977,48.01562,0.160896,FR
 Université Hadj Lakhder de Batna 1,1977,35.5396548,6.1497675,DZ
 Université Mouloud Maameri de Tizi Ouzou,1977,36.6981966,4.0580482,DZ
 University of the District of Columbia,1977,38.9446253,-77.0656301,US
 Univerzitet Džemal Bijedic u Mostaru,1977,43.3543908,17.8109495,BA
 Western University of Health Sciences,1977,34.0580124,-117.7470106,US
 Zhengzhou University of Light Industry,1977,34.813885,113.509172,CN
 Hinthada University,1978,17.6412656,95.4356344,MM
 Kerman Medical University,1978,30.2438771,57.1070214,IR
 Lashio University,1978,22.955733,97.73858,MM
 Universidad de Ciencias Médicas de Ciego de Ávila,1978,21.8509554,-78.7377862,CU
 Aba Teachers University,1978,30.9265343,103.4171776,CN
 American University of the Caribbean - School of Medicine,1978,18.0508472,-63.1268185,SX
 Anna University,1978,13.0108831,80.2353768,IN
 Anshan Normal University,1978,41.079017,122.995782,CN
 Atyrau University of Oil and Gas,1978,47.1317267,51.9414654,KZ
 Baoshan University,1978,25.135751,99.161215,CN
 Bastyr University,1978,47.7299507,-122.2518272,US
 Beijing Institute of Petrochemical Technology,1978,39.746806,116.325984,CN
 Cagayan State University,1978,17.6607118,121.7524825,PH
 Centro de Estudios Superiores de Diseño de Monterrey S.C.,1978,25.66408,-100.448878,MX
 Centro de Estudios Superiores de San Ángel S.C.,1976,19.344181,-99.199802,MX
 Changchun Normal University,1978,43.882279,125.357467,CN
 Changzhou Institute of Technology,1978,31.814942,119.992429,CN
 Changzhou University,1978,31.684237,119.955141,CN
 Chengdu University,1978,30.649512,104.188179,CN
 Chengdu University of Information Technology,1951,30.656482,104.065526,CN
 China Jiliang University,1978,30.318764,120.363977,CN
 Chongqing Technology and Business University,1978,29.529766,106.569271,CN
 Corporacion Universitaria Centro Superior,1978,3.4583611,-76.5344544,CO
 Corporacion Universitaria del Caribe,1978,9.30877,-75.36827,CO
 Dali University,1978,25.6730738,100.1574667,CN
 Erciyes Üniversitesi,1978,38.7105083,35.5337977,TR
 Gansu University of Chinese Medicine,1978,36.0433,103.869335,CN
 Guizhou Education University,1978,26.375359,106.638442,CN
 Hangzhou Normal University,1978,30.289532,120.009886,CN
 Hanjiang Normal University,1904,32.61437,110.791658,CN
 Hochschule des Bundes für öffentliche Verwaltung,1978,50.8319518,6.8803193,DE
 Hochschule Landshut,1978,48.5562293,12.1978003,DE
 Honam University,1978,35.150795,126.7684704,KR
 Honghe University,1978,23.350846,103.425337,CN
 Hoseo University,1978,36.8279726,127.1834389,KR
 Huangshan University,1978,29.7134127,118.2903939,CN
 Hunan Institute of Technology,1978,29.3409918,113.1477691,CN
 Hunan Institute of Traffic Engineering,1991,26.896176,112.572464,CN
" Hunan University of Humanities, Science and Technology",1978,27.712328,112.006373,CN
 Hyogo University of Teacher Education,1978,34.9119858,135.0143134,JP
 Instituto Tecnológico de El Llano Aguascalientes,1978,21.819268,-102.100147,MX
 Instituto Universitario ESEADE,1978,-34.5809285,-58.4231681,AR
 Instituto Universitario Francisco de Asís,1988,-34.902606,-54.965477,UY
 Joetsu University of Education,1978,37.1354514,138.2243722,JP
 Katholische Privat-Universität Linz,1978,48.3036115,14.2916436,AT
 Leshan Normal University,1978,29.555885,103.751747,CN
 Longdong University,1978,35.729285,107.685908,CN
 Luliang University,1978,37.526208,111.166144,CN
 Maharaja Krishnakumarsinhji Bhavnagar University,1978,21.7524678,72.1295897,IN
 Mariano Marcos State University,1978,18.0624519,120.5212453,PH
 Nanchang Institute of Technology,1978,28.676363,115.935491,CN
 Nihon Bunka University,1978,35.634608,139.341452,JP
 North China Institute of Aerospace Engineering,1978,39.526285,116.731368,CN
 Puer University,1978,22.769233,100.966456,CN
 Regent University,1978,36.7993593,-76.1925395,US
 Ross University School of Medicine,1978,25.9876771,-80.339708,US
 San Juan Bautista School of Medicine,1978,18.2197619,-66.0511029,PR
 Savannah College of Art and Design,1978,32.0691097,-81.0938141,US
 Scuola Internazionale Superiore di Studi Avanzati,1978,45.6798192,13.7750606,IT
 Seisa Dohto University,1978,42.9791739,141.5425998,JP
 Shanghai University of Engineering Science,1978,31.05723,121.208437,CN
 Shougang Institute of Technology,1978,39.926584,116.202929,CN
 Soonchunhyang University,1978,36.769193,126.9322626,KR
 St. Louis College Valenzuela,1978,7.18723,125.454,PH
 Technische Universität Hamburg,1978,53.4613915,9.9695952,DE
 The College of Management - Academic Studies,1978,31.969738,34.7727872,IL
 The Cyprus Institute of Marketing,1978,35.1740393,33.3449507,CY
 The Islamic University of Gaza,1978,31.5144026,34.4393177,
 The Philips College,1978,29.4140246,-98.4548113,US
 Thomas More College of Liberal Arts,1978,42.8066286,-71.4843613,US
 Tianjin Chengjian University,1978,39.096723,117.096046,CN
 Tonghua Normal University,1978,41.748513,125.9856231,CN
 Tongren University,1978,27.730902,109.2003614,CN
 Universidad Autónoma de Asunción,1978,-25.2873398,-57.6431273,PY
 Universidad Católica Nordestana,1978,19.340152,-70.2678181,DO
 Universidad CES,1978,6.208537,-75.553059,CO
 Universidad de Ciego de Ávila Máximo Gómez Báez,1978,21.8848964,-78.6917639,CU
 Universidad de les Illes Balears,1978,39.641222,2.645559,ES
 Universidad de Occidente,1978,25.8161682,-108.9629572,MX
 Universidad de San Pedro Sula,1978,15.5185686,-88.0317232,HN
 Universidad del Valle de Toluca,1978,19.2735351,-99.6562027,MX
 Universidad El Bosque,1978,4.7114439,-74.0323698,CO
 Universidad José Cecilio del Valle,1978,14.081527,-87.2005301,HN
 Universidad Mexiquense,1978,19.2887288,-99.6333956,MX
" Universidad Pedagógica Nacional, Mexico",1978,19.437995,-99.2018504,MX
 Università degli Studi di Udine,1978,46.0810723,13.2119474,IT
 Universitas Madura,1978,-7.1916075,113.4755634,ID
 Universität Hildesheim,1978,52.133335,9.9755434,DE
 Université Abdelhamid Ibn Badis de Mostaganem,1978,35.9325381,0.0878185,DZ
 Université Cadi Ayyad,1978,31.6639026,-8.000775,MA
 Université Djillali Liabès de Sidi-Bel-Abbès,1978,35.2095918,-0.6332981,DZ
 Université Ferhat Abbas Sétif 1,1978,36.1961374,5.3597296,DZ
 Université Mohammed Premier,1978,34.6501822,-1.8989339,MA
" University of Eastern Africa, Baraton",1978,0.2391856,35.0689449,KE
 University of Mohaghegh Ardabili,1978,38.2132975,48.2944966,IR
 University of Moratuwa,1978,6.7951274,79.9007871,LK
" University of Occupational and Environmental Health, Japan",1978,33.8779164,130.7128213,JP
 University of Ruhuna,1978,5.9380921,80.5761344,LK
 University of Southeastern Philippines,1978,7.0862335,125.6156262,PH
 University of the Chinese Academy of Sciences,1978,40.408141,116.682386,CN
 Wisconsin School of Professional Psychology,1978,43.1053666,-88.0267092,US
 Xi'an University of Finance and Economics,1978,34.222517,108.959809,CN
 Xi'an University of Science and Technology,1978,34.234489,108.962256,CN
 Xianyang Normal University,1978,34.359746,108.728298,CN
 Yuncheng University,1978,35.039371,111.046013,CN
 Yuxi Normal University,1978,24.336198,102.566793,CN
 Yuzhang Normal University,,28.696904,115.864524,CN
 Zhangjiakou University,1978,40.7698743,114.8786903,CN
 Zhaotong University,1978,27.357805,103.738921,CN
 LEC Tokyo Legal Mind University,1979,35.701323,139.754633,JP
 Universidad Tecnológica del Sur,1979,27.3677538,-109.9322514,MX
 Al Imam Al-Ouzai University,1979,33.8502607,35.4846442,LB
 Al Mustafa International University,1979,34.6338674,50.8823032,IR
 Al-Baath University,1979,34.7129276,36.7096507,SY
 College of Biblical Studies,1979,29.7166608,-95.5065116,US
 De La Salle Medical and Health Sciences Institute,1979,14.327174,120.943408,PH
 Dogu Akdeniz Üniversitesi,1979,35.1423793,33.9116479,
 Escuela de Ingeniería de Antioquia,1979,6.157042,-75.516863,CO
 Guilin University of Aerospace Technology,1979,25.28229,110.371801,CN
 Hai Phong Medical University,1979,20.8413754,106.6977675,VN
 Hanoi Law University,1979,21.0214657,105.8096749,VN
 Hochschule für Jüdische Studien,1979,49.4100104,8.7016363,DE
 Hochschule für Öffentliche Verwaltung Bremen,1979,53.0844939,8.796193,DE
 Hunan University of Technology,1979,27.817557,113.127154,CN
 Inje University,1979,35.248712,128.90269,KR
 Instituto Piaget,1979,26.0612879,-98.3261011,MX
 Instituto Politécnico da Guarda,1979,40.5389935,-7.2789263,PT
 Instituto Politécnico da Maia,2015,41.268542,-8.617073,PT
 Instituto Politécnico de Beja,1979,38.0130755,-7.8731494,PT
 Instituto Politécnico de Bragança,1979,41.7974175,-6.7677124,PT
 Instituto Politécnico de Castelo Branco,1979,39.8214524,-7.4982929,PT
 Instituto Politécnico de Coimbra,1979,40.2048162,-8.4538118,PT
 Instituto Politécnico de Leiria,1979,39.737123,-8.810664,PT
 Instituto Politécnico de Lisboa,1979,38.7491949,-9.1934746,PT
 Instituto Politécnico de Portalegre,1979,39.2912211,-7.4330732,PT
 Instituto Politécnico de Santarém,1979,39.2216971,-8.6877635,PT
 Instituto Politécnico de Setúbal,1979,38.522082,-8.838784,PT
 Instituto Politécnico de Viana do Castelo,1979,41.6922376,-8.8360194,PT
 Instituto Politécnico de Viseu,1979,40.646682,-7.9196858,PT
 International University for Graduate Studies,1979,15.5561791,-61.45814,BQ
 International University MITSO,1930,53.861949,27.521063,BY
 Islamic University,1979,33.865455,-117.88809,US
 Jahrom University of Medical Sciences,1979,28.512666,53.6129558,IR
 Jilin Engineering Normal University,1979,43.861756,125.332014,CN
 Joongang Sangha University,1979,37.604664,126.706051,KR
 Kazakh Leading Academy of Architecture and Civil Engineering,1979,43.2047948,76.8743517,KZ
 Khovd University,1979,48.0031087,91.6459004,MN
 Kunsan National University,1979,35.945282,126.682153,KR
 Lapin yliopisto,1979,66.4853375,25.7150496,FI
 Mangosuthu University of Technology,1979,-29.9669137,30.9132606,ZA
 National Institute of Business,1979,29.7464428,-95.4734893,US
 Pangasinan State University,1979,16.0316739,120.229316,PH
 Pir Mehr Ali Shah Arid Agriculture University,1979,33.6491528,73.0815435,PK
 Royal University of Fine Arts,1979,11.5649405,104.928117,KH
 Salalah College of Technology,1979,17.047264,54.1426958,OM
 Sanno University,1979,35.613518,139.661498,JP
 Shigakukan University,1979,31.5591977,130.5432615,JP
 Shujitsu University,1979,34.6770712,133.9362076,JP
 Sichuan University of Science and Engineering,1979,29.335133,104.766023,CN
 South Kazakhstan Medical Academy,1979,42.316571,69.5892584,KZ
" Southwestern College, Santa Fe",1979,35.6362241,-106.0528487,US
 Tajik Institute of Languages,1979,38.5762987,68.7297016,TJ
 Tajik Institute of Physical Education,1971,38.563657,68.782946,TJ
 Tajik National Conservatory,2009,38.56312,68.785006,TJ
 Tecnológico de Antioquia,1979,6.2799183,-75.5831872,CO
 The Chicago School of Professional Psychology,1979,41.8881532,-87.6337102,US
 The King’s University,1979,32.9396261,-97.1213015,US
 Tianjin University of Technology and Education,1979,39.002316,117.378513,CN
 Universidad de Alicante,1979,38.3852446,-0.5143161,ES
 Universidad de Cádiz,1979,36.5376145,-6.3004959,ES
 Universidad de Ciencias Médicas de Cienfuegos,1979,22.1343827,-80.4413444,CU
 Universidad de Ciencias Médicas de Granma,,20.230267,-77.280493,CU
 Universidad de Cienfuegos,1979,22.1725622,-80.450542,CU
 Universidad de Las Palmas de Gran Canaria,1979,28.0991889,-15.4199187,ES
 Universidad de León,1979,42.6122612,-5.5603698,ES
 Universidad de Puerto Rico en Utuado,1979,18.2536324,-66.7210827,PR
 Universidad ICESI,1979,3.3417939,-76.5298544,CO
 Universidad Nacional de San Martín,1979,-34.5807284,-58.5225291,AR
 Universidad Nacional de Ucayali,1979,-8.3948987,-74.5776093,PE
 Universidad Politécnica de El Salvador,1979,13.7089703,-89.1945511,SV
 Universidad Salvadoreña Alberto Masferrer,1979,13.7030304,-89.2003598,SV
 Universidad Tecnológica del Centro,1979,10.2059215,-67.8759783,VE
 Universidade do Algarve,1979,37.0439713,-7.9722079,PT
 Università degli Studi della Tuscia,1979,42.4133024,12.1122778,IT
 Università degli Studi di Cassino e del Lazio Meridionale,1979,41.471875,13.828328,IT
 Universitas Budi Luhur,1979,-6.2355891,106.747273,ID
 Universitas Cokroaminoto Yogyakarta,1979,-7.8198355,110.3929842,ID
 Universitas Islam Al-azhar Mataram,1979,-8.606907,116.1441869,ID
 Universitas Merdeka Madiun,1979,-7.6479436,111.5266431,ID
 Universitas Muhammadiyah Palembang,1979,-2.9966944,104.7782978,ID
 Universitas Ngurah Rai,1979,-8.6202081,115.2352516,ID
 Universitas Panca Bhakti,1979,-0.0044055,109.3026588,ID
 Universitas Pembinaan Masyarakat Indonesia,1979,3.5675701,98.6905853,ID
 Universität Bamberg,1979,49.8938345,10.886138,DE
 Université de Toulon,1979,43.1376525,6.0150921,FR
 Université Savoie Mont Blanc,1979,45.5667599,5.9175864,FR
 Universiteit van Curaçao,1979,12.157384,-68.9610382,CW
 Universiti Malaysia Terengganu,1979,5.4051765,103.0876196,MY
 University of Mazandaran,1979,36.6996471,52.6462004,IR
 University of the Humanities,1979,41.7890061,-87.5986249,US
 University of the Philippines in the Visayas,1979,10.64204,122.230829,PH
 University of Zabol,1979,31.0363765,61.4891536,IR
 Univerzitet Sv. Kliment Ohridski vo Bitola,1979,41.031955,21.3297292,MK
 Valley View University,1979,47.204366,-122.5087426,US
 Woosuk University,1979,35.9126534,127.0667004,KR
 Xinjiang Normal University,1979,43.904133,87.589639,CN
 Intercollege,1980,34.685854,33.037721,CY
 Malawi College of Accountancy,1980,-13.9419075,33.7906435,MW
 Universidad de Ciencias Médicas de Las Tunas,1980,20.957345,-76.9357283,CU
 AMA Computer University,1980,14.665306,121.0125244,PH
 Ambrose Alli University,1980,6.7375278,6.0804174,NG
 Ammon Applied University College,1980,31.9589622,35.8866366,JO
 Asian Institute of Journalism and Communication,1980,14.616514,121.000759,PH
 Azerbaycan Texnologiya Universiteti,1980,40.6885645,46.3867907,AZ
 Crossroads Bible College,1980,41.0485076,-85.1507055,US
 Daejeon University,1980,36.3351561,127.4607359,KR
 Divine Word University,1980,-5.2248321,145.7925653,PG
 East-West University,1980,41.871281,-87.624743,US
 École Nationale d'Architecture,1980,33.9864702,-6.8612063,MA
" Federal University of Technology, Owerri",1980,5.386632,6.9916314,NG
 Gandhi Institute of Technology and Management,1980,17.7816493,83.37746,IN
 Gulbarga University,1980,17.3103594,76.8729891,IN
 Gunma Prefectural Women's University,1980,36.2971993,139.1131371,JP
 Gwangju University,1980,35.1063302,126.8951539,KR
 Hefei University,1980,31.8405068,117.2638057,CN
 Instituto Técnico Superior Mercy Jácquez,1980,18.4691432,-69.8980691,DO
 Instituto Tecnológico de Ciudad Valles,1980,22.0224318,-99.0357882,MX
" International Islamic University, Islamabad",1980,33.6593237,73.023753,PK
 Jianghan University,1980,30.601749,114.291077,CN
 K L University,1980,16.4419187,80.6225262,IN
 Katholische Universität Eichstätt-Ingolstadt,1980,48.8888993,11.1897339,DE
 Kumoh National University of Technology,1980,36.1460625,128.3934375,KR
 Mangalore University,1980,12.8659418,74.8409136,IN
 Manipur University,1980,24.7522876,93.9280425,IN
 Moscow State Academy of Water Transport,1980,55.702514,37.625403,RU
 National Formosa University,1980,23.7023376,120.4296756,TW
 National Sun Yat-Sen University,1980,22.628388,120.264737,TW
 National University of Computer and Emerging Sciences,1980,31.4815212,74.3030141,PK
 NewSchool of Architecture and Design,1980,32.7133355,-117.1534771,US
 Politécnico Grancolombiano,1980,4.6369515,-74.0558189,CO
 Rivers State University,1980,4.7965384,6.9805529,NG
 Saint Augustine College,1980,41.971956,-87.663893,US
 Shahid Rajaee Teacher Training University,1980,35.7796596,51.4910256,IR
 Shaoxing University,1980,29.990541,120.5745152,CN
 Shenyang University,1980,41.825583,123.46029,CN
 Swami Keshwanand Rajasthan Agricultural University,1980,28.0756057,73.3450669,IN
 Tchaikovsky State Institute of Physical Culture,1980,22.5568349,88.3707169,IN
 Turkmen State Institute of Economics and Management,1980,37.8991604,58.3681249,TM
 Turkmen State Institute of Finance,2011,37.961251,58.327154,TM
" Universidad Ana G. Méndez, Recinto de Cupey",1980,18.3870373,-66.0614433,PR
 Universidad de La Sabana,1980,4.8615787,-74.0325368,CO
 Universidad de Londres A.C.,1980,19.4172658,-99.1553048,MX
 Universidad del Arte Ganexa,1980,8.9868396,-79.527905,PA
 Universidad Estatal de Sonora,1980,29.1215603,-110.9625758,MX
 Universidad Eugenio María de Hostos,1980,18.4574512,-69.9254747,DO
 Universidad Fidélitas,1980,9.9917756,-84.1433976,CR
 Universidad Militar Nueva Granada,1980,4.6831373,-74.0422872,CO
 Universidad Nacional de la Patagonia San Juan Bosco,1980,-42.9310797,-71.3642525,AR
 Universidad Pedagógica Veracruzana,1980,19.5502953,-96.9328983,MX
 Universidad Vasco de Quiroga A.C.,1980,19.6841323,-101.1915927,MX
 Universidad Venezolana de los Hidrocarburos,,10.480723,-66.903127,VE
 Universidade Estadual do Sudoeste da Bahia,1980,-14.8919191,-40.8055085,BR
 Universitas 17 Agustus 1945 Banyuwangi,1980,-8.2294884,114.36342,ID
 Universitas Atma Jaya Makassar,1980,-5.170125,119.4031329,ID
 Universitas Flores,1980,-8.8291269,121.6661578,ID
 Universitas Kadiri,1980,-7.8095869,111.9749599,ID
 Universitas Muhammadiyah Mataram,1980,-8.6040454,116.1028221,ID
 Universitas Muria Kudus,1980,-6.7837545,110.865724,ID
 Universitas Pakuan,1980,-6.5996506,106.8124291,ID
 Universitas Pancasakti,1980,-6.8515873,109.1479113,ID
 Universitas PGRI Palembang,1980,-2.99502,104.7761899,ID
 Universitas Slamet Riyadi,1980,-7.5407213,110.8223923,ID
 Universitas Tunas Pembangunan,1980,-7.5512052,110.833545,ID
 Universitas Wijaya Kusuma Purwokerto,1980,-7.4002463,109.2170402,ID
 Universitas Wijaya Kusuma Surabaya,1980,-7.2823694,112.7115865,ID
 Université du Tripoli,1980,32.8478148,13.2230676,LY
 Université G.O.C.,1980,18.5415067,-72.3218933,HT
 Université Ibn Khaldoun de Tiaret,1980,35.350696,1.3123941,DZ
 Université Roi Henri Christophe,1980,19.6560394,-72.0683156,HT
 University of Art,1980,39.945974,-75.165566,US
 University of Aruba,1988,12.509212,-70.010837,NL
 University of Azad Jammu and Kashmir,1980,34.3740384,73.4699493,
 University of Nicosia,1980,35.1657669,33.3146967,CY
 University of Qom,1980,34.6012088,50.8256574,IR
 University of Quran and Hadith,1999,34.685425,50.913991,IR
 Volgograd State University,1980,48.641899,44.422879,RU
 Zhejiang University of Science and Technology,1980,30.219759,120.027706,CN
 Institut Supérieur du Génie Appliqué,1981,33.5906294,-7.5911234,MA
 Universidad Xicotepetl A.C.,1981,20.2601287,-97.9541784,MX
 Abia State University,1981,5.8308097,7.4190943,NG
 Arabian Gulf University,1981,26.2158176,50.5715292,BH
 Aurora College,1981,39.7271198,-104.8785996,US
 Bahrain Institute for Banking and Finance,1981,26.2132059,50.6023249,BH
 Central Philippine Adventist College,1981,10.6439069,123.0734423,PH
 Central University of Technology,1981,-29.1216589,26.2128304,ZA
 Daegu Haany University,1981,35.795199,128.775598,KR
 Eastern University of Sri Lanka,1981,7.7944366,81.5790171,LK
 Enugu State University of Science and Technology,1981,6.4525384,7.4941967,NG
" Federal University of Technology, Akure",1981,7.2960058,5.1506392,NG
 Fundacion Universitaria Konrad Lorenz,1981,4.6485233,-74.0615742,CO
 Fundacion Universitaria Panamericana,1981,4.620748,-74.072261,CO
 Fundacion Universitaria Para el Desarrollo Humano,1981,4.628314,-74.068554,CO
 Fundación Universitaria San Martín,1981,4.6680494,-74.0585542,CO
 Hachinohe University,1981,40.4853693,141.5917467,JP
 Hochschule für Finanzen und Landesfinanzschule,1981,49.2841251,8.1311577,DE
 Hochschule für öffentliche Verwaltung Rheinland-Pfalz,1981,50.3281101,7.229621,DE
 Huachiew Chalermprakiet University,1981,13.6130528,100.7575277,TH
 Imo State University,1981,5.5081598,7.0420677,NG
 Institute of Technology of Cambodia,1981,11.5703975,104.8980857,KH
 Instituto Superior de Relaciones Internacionales Raúl Roa García,1981,23.1438968,-82.3929012,CU
 Instituto Superior de Tecnologías y Ciencias Aplicadas,1981,23.1319007,-82.3812315,CU
 Instituto Tecnológico de Mexicali,1981,32.6207441,-115.3960169,MX
 Instituto Tecnológico del Valle de Oaxaca,1981,17.0188571,-96.764201,MX
 Ivanovo State Polytechnic University,1981,57.00031,40.9845179,RU
 Kabardino-Balkarian State Agricultural University,1981,43.494939,43.595731,RU
 Kwantlen Polytechnic University,1981,49.1326553,-122.8714821,CA
 Michigan School of Psychology,1981,42.491475,-83.359745,US
 Morioka College,1981,39.8154009,141.1369737,JP
 Mutah university,1981,31.0936562,35.7173742,JO
 Narsee Monjee Institute of Management and Higher Studies,1981,19.103219,72.8365851,IN
 Naruto University of Education,1981,34.2025766,134.6059415,JP
 National Institute of Fitness and Sports in Kanoya,1981,31.3935117,130.7880204,JP
 Philippine School of Business Administration,1981,14.629648,121.0731016,PH
 Pyongyang University of Agriculture,1981,38.954306,125.701111,KP
 Pyongyang University of Architecture and Building Materials,1953,39.040535,125.759637,KP
 Shantou University,1981,23.409312,116.63429,CN
 Shri Jagannath Sanskrit Vishvavidyalaya,1981,19.8076183,85.8616595,IN
 Sri Krishnadevaraya University,1981,14.605446,77.6540231,IN
 Sri Sathya Sai Institute of Higher Learning,1981,14.1620274,77.8126914,IN
 Tamil University,1981,10.7364052,79.0979484,IN
" The University of Agriculture, Peshawar",1981,34.0206037,71.4812716,PK
 Tianjin University of Technology,1981,39.002316,117.378513,CN
 Tokai Gakuin University,1981,35.424486,136.8172796,JP
 Toyota Technological Institute,1981,41.7847535,-87.592671,US
 Umm Al-Qura University,1981,21.3298361,39.9488891,SA
 Universidad Anáhuac México Sur,1981,19.4062412,-99.2603662,MX
 Universidad Autónoma de Manizales,1981,5.0674694,-75.5031743,CO
 Universidad Capitán General Gerardo Barrios,1981,13.4889601,-88.1920484,SV
 Universidad de Antofagasta,1981,-23.6691073,-70.4053939,CL
" Universidad de Artes, Ciencias y Comunicación",1981,-33.4442781,-70.6229806,CL
 Universidad de Boyacá,1981,5.7273342,-72.9212804,CO
 Universidad de Ibagué,1981,4.450222,-75.1994068,CO
 Universidad de La Frontera,1981,32.529539,-117.110406,MX
 Universidad de La Serena,1981,-29.9089101,-71.246432,CL
 Universidad de las Ciencias y el Arte de Costa Rica,1981,9.958662,-84.080525,CR
 Universidad de Talca,1981,-35.4042675,-71.6353226,CL
 Universidad de Tarapacá,1981,-20.2334146,-70.1411796,CL
 Universidad del Valle de Puebla S.C.,1981,19.0180791,-98.2158092,MX
 Universidad Evangélica de El Salvador,1981,13.7148963,-89.2390811,SV
 Universidad Finis Terrae,1981,-33.4367023,-70.6083857,CL
 Universidad Franco-Mexicana S.C.,1981,19.492462,-99.2455232,MX
 Universidad Fray Luca Paccioli,1981,18.9230297,-99.2323535,MX
 Universidad Gabriela Mistral,1981,-33.432103,-70.606137,CL
 Universidad Nueva San Salvador,1981,13.6995436,-89.2127103,SV
 Universidad Técnica Latinoamericana,1981,13.6782187,-89.2861347,SV
 Universidad Tecnológica de El Salvador,1981,13.700669,-89.2016892,SV
 Universidad Tecnológica de Panamá,1981,9.0238187,-79.5315398,PA
 Universidade de Macau,1981,22.130002,113.5457795,MO
 Universidade Potiguar,1981,-5.7823909,-35.2006141,BR
 Universitas Abdurachman Saleh,1981,-7.7267393,114.0009357,ID
 Universitas Amir Hamzah,1981,3.6056716,98.7167599,ID
 Universitas Balikpapan,1981,-1.2655286,116.8669068,ID
 Universitas Bina Nusantara,1981,-6.2002502,106.785473,ID
 Universitas Bojonegoro,1981,-7.1355422,111.9239648,ID
 Universitas Bung Hatta,1981,-0.878035,100.382235,ID
 Universitas Dr. Soetomo,1981,-7.2983906,112.7654123,ID
 Universitas Gresik,1981,-7.1665214,112.6527515,ID
 Universitas Gunadarma,1981,-6.3686382,106.8334401,ID
 Universitas Halu Oleo,1981,-4.0086915,122.5227249,ID
 Universitas Islam Kalimantan Muhammad Arsyad Al Banjari,1981,-3.2894776,114.5949296,ID
 Universitas Islam Malang,1981,-7.9365955,112.6072892,ID
 Universitas Jabal Ghafur,1981,5.2941417,95.9224885,ID
 Universitas Mahasaraswati Mataram,1981,-8.5879752,116.1129117,ID
 Universitas Mayjen Sungkono,1981,-7.4849592,112.4363079,ID
 Universitas Mochammad Sroedji,1981,-8.1866753,113.7210305,ID
 Universitas Muhammadiyah Jember,1981,-8.1750228,113.7176362,ID
 Universitas Muhammadiyah Surabaya,1981,-7.260349,112.7889888,ID
 Universitas Muhammadiyah Surakarta,1981,-7.558122,110.7719509,ID
 Universitas Muhammadiyah Yogyakarta,1981,-7.8107278,110.3214936,ID
 Universitas Narotama,1981,-7.2879713,112.7766396,ID
 Universitas Sultan Ageng Tirtayasa,1981,-6.1209343,106.1944706,ID
 Universitas Tabanan,1981,-8.5574625,115.1406599,ID
 Universitas Tadulako,1981,-0.8364322,119.8936937,ID
 Universitas Wijaya Putra,1981,-7.313938,112.700807,ID
 Universitas Wisnuwardhana,1981,-7.9710923,112.6691401,ID
 Universitas Yos Soedarso,1981,-7.285426,112.709289,ID
 Université de Corse Pascal Paoli,1981,42.2988341,9.1528799,FR
 Université du Québec en Outaouais,1981,45.4284777,-75.7383403,CA
 Université Saad Dahlab de Blida 1,1981,36.5046552,2.875721,DZ
 Vidyasagar University,1981,22.4319869,87.2978852,IN
 Vinayaka Missions University,1981,11.5969668,78.0840816,IN
 Webster Vienna Private University,1981,48.2139868,16.382837,AT
 Xiamen University of Technology,1981,24.43944,118.090169,CN
 Zhejiang Yuexiu University of Foreign Languages,1981,30.068175,120.533648,CN
 Institut National de la Poste des Technologies de l'Information et de la Communication,1982,36.6624808,3.1452012,DZ
 Islamic Azad University of Abadeh,1982,35.7800513,51.3181747,IR
 Islamic Azad University of Fasa,1982,35.7800513,51.3181747,IR
 Islamic Azad University of Golpayegan,1982,33.5258596,50.3422026,IR
 Islamic Azad University of Ilam,1982,35.7800513,51.3181747,IR
 Islamic Azad University of Jahrom,1982,28.5125971,53.5776,IR
" Islamic Azad University, Abadan",1982,30.3849574,48.2345652,IR
" Islamic Azad University, Ajabshir",1982,37.5062407,45.8747273,IR
" Islamic Azad University, Andimeshk",1982,32.45138,48.3592184,IR
" Islamic Azad University, Ardakan",1982,32.3369021,53.9623847,IR
" Islamic Azad University, Ardestan",1982,33.3630117,52.3578582,IR
" Islamic Azad University, Ashkezar",1982,31.9809424,54.1906106,IR
" Islamic Azad University, Azadshahr",1982,37.0845565,55.1920933,IR
" Islamic Azad University, Baft",1982,35.7800513,51.3181747,IR
